sample	Group	Biosynthesis_of_Cofactors_and_Vitamins	Carbohydrate_metabolism	Cellular_Structure_and_Modification_of_Macromolecules	Central_metabolism_and_energy	Lipid_metabolism	Metabolism_of_Alcohols_and_Aldehydes	Metabolism_of_Aromatic_Compounds_and_Xenobiotics	Metabolism_of_Carboxylic_Acids	Metabolism_of_amino_acids_and_derivatives	Nucleotide_and_Nucleic_Acid_Metabolism	Signaling_and_Regulation_Metabolism	Specialized_and_Miscellaneous_Routes	NA
train_3196	NP	0.007786708158	0.004170057823	0.003003492183	0.00561291236	0.00336505522	0.00015653078	0.00224381626	0.00213637283	0.009704767472	0.01018706534	2.381956e-05	0.004033365469	0.0011589846
train_3197	NP	0.006430344243	0.00306487086	0.002213133966	0.0060716146	0.00297322331	0.000193277887	0.00210915467	0.00159755211	0.007792060384	0.0091487299	0.00015428492	0.003412629021	0.0010123681
train_3198	NP	0.00805657232	0.004508735376	0.00331470503	0.00589689907	0.003271928822	0.000184026208	0.002637625636	0.00214743013	0.010295693718	0.01099359496	3.536575e-05	0.004488765845	0.0013243445
train_3199	H	0.008388691394	0.00395942046	0.00323083328	0.00523189445	0.00442839564	0.0001865857	0.0025761017	0.00193694868	0.010473095819	0.0123946285	6.21502e-06	0.00434882344	0.00110470405
train_32	MBD	0.00217555414	0.0010450906	0.00085394022	0.001770037584	0.00098922691	8.0340003e-05	0.00068679422	0.00067448956	0.002761270965	0.0030562533	1.984527e-05	0.00127837249	0.00036630093
train_320	DD	0.0063616554	0.003806824	0.0019593132	0.00715854949	0.00431744734	0.00050497922	0.0020638606	0.0017972576	0.007851884011	0.006925806	0.0001175773	0.00399151406	0.0012006496
train_3200	H	0.00699880861	0.00388988847	0.003031967	0.004253811585	0.003208162362	8.228899e-05	0.002097077295	0.00168387572	0.0084569214423	0.009719715476	6.8797562e-06	0.00369914948	0.0009878791
train_3201	NP	0.007211597354	0.003817149107	0.00317839509	0.004022860547	0.00314773485	0.00010305052	0.00222372623	0.00177252583	0.00928519741	0.0106363663	2.1455e-05	0.00390845954	0.0009318744
train_3202	H	0.006385697629	0.003415624495	0.002892527447	0.004281487624	0.002954453084	0.000114509786	0.001975462304	0.00152831786	0.007914251576	0.00968261854	1.9191927e-05	0.0035601981	0.00097957157
train_3203	H	0.00693130061	0.00372271441	0.00288321119	0.004583130312	0.00252441027	0.00011336704	0.00212132351	0.00205894045	0.008972518816	0.01060284472	2.47338e-06	0.003786099058	0.00111571294
train_3204	NP	0.007384904989	0.00418341872	0.00290101337	0.004575523017	0.0031201123	0.00013066932	0.001991166121	0.0018307476	0.00870097587	0.00936288526	2.87412e-05	0.003519802827	0.000894294085
train_3205	H	0.006423362184	0.003242865733	0.00251153587	0.003776481994	0.002842023223	0.000129806565	0.00196972463	0.0012691556	0.007133450179	0.0085167546	9.64029e-06	0.003034330566	0.00090698499
train_3206	NP	0.007026680193	0.00411741372	0.0029516696	0.00468052157	0.00242687566	6.044576e-05	0.0023131505	0.00199116726	0.008846324538	0.01001936501	2.03138e-05	0.003388000244	0.001054965487
train_3207	H	0.007953306765	0.00437013437	0.00314346858	0.004622118298	0.00259727807	0.0001260135	0.002209310693	0.002073897824	0.010099179841	0.01048392556	2.33233e-05	0.003277569985	0.00115536035
train_3208	NP	0.00640482498	0.00314959505	0.0024777707	0.00412715186	0.003260736036	7.310479e-05	0.00228756431	0.00147974999	0.00783864829	0.00995099557	1.7802e-06	0.00333378683	0.00076420699
train_3209	H	0.006914343782	0.004389588942	0.003260138423	0.004721255807	0.002863174265	9.5938965e-05	0.002315529691	0.001988414551	0.009341096648	0.01105359905	1.149359e-05	0.003881794785	0.00115084688
train_321	DD	0.00712167032	0.00492785544	0.0026345795	0.00447369412	0.00152275739	8.68024e-05	0.0009159435	0.0019365925	0.01148522609	0.0080403982	2.28497e-05	0.00242374007	0.0011502636
train_3210	H	0.00742994767	0.004344543878	0.0032317103	0.004546726841	0.003755735107	7.0258993e-05	0.00221729774	0.001994233431	0.00917132909	0.0105032146	1.25532e-05	0.00398667438	0.001150757011
train_3211	NP	0.006482518106	0.00337571794	0.00303034571	0.003364465592	0.002788917548	7.8443286e-05	0.00188936639	0.001341782518	0.008357768148	0.00940501243	1.427729e-05	0.00355855038	0.00074440401
train_3212	H	0.0069366955	0.00303028872	0.0031813154	0.00374200359	0.00202845772	5.79089e-05	0.0020719542	0.00173201555	0.00806049752	0.01186640621	1.10039e-05	0.00296919234	0.00102355784
train_3213	H	0.008265331335	0.004416788537	0.0028358881	0.00817087423	0.005565770078	0.00045994283	0.002797847598	0.00204446444	0.009750774346	0.00981975167	9.43295e-05	0.00526616959	0.0014260031
train_3214	H	0.007530479969	0.0047088861	0.0031133202	0.005225108207	0.00252406035	0.00014686782	0.00252620391	0.00212559368	0.0099008258	0.01013136347	4.17111e-05	0.003835591935	0.00124887177
train_3215	H	0.00750010287	0.00397444828	0.002880632203	0.004404286027	0.003171413448	8.890892e-05	0.002548066472	0.00174243455	0.009869462151	0.01077574655	2.2295673e-05	0.003885406805	0.001036205568
train_3216	H	0.006868378832	0.003286631626	0.0029114139	0.004100079043	0.002591701295	9.3794525e-05	0.00200615856	0.001700202995	0.00814342467	0.010092957487	2.17931e-05	0.003658707378	0.00092021066
train_3217	H	0.007849088525	0.00444015603	0.00331164016	0.0048927661	0.00352738705	0.0001539254	0.002165005424	0.0018138307	0.009826089211	0.01013966266	1.37835e-05	0.003973767087	0.00113413986
train_3218	H	0.00649902111	0.00336918802	0.0032082179	0.00399972491	0.00283742423	8.404749e-05	0.00213343273	0.001683923009	0.008377571051	0.01113126905	3.04067e-05	0.003495025191	0.0009336145
train_3219	H	0.007344924356	0.003885756731	0.0032214665	0.00526756675	0.0036542081	0.0001478748	0.00269290647	0.00189532999	0.009944418631	0.01161954325	3.35681e-05	0.004304419267	0.000976451725
train_322	DD	0.00628537547	0.00367094391	0.0021737893	0.00650825889	0.004156192408	0.00039172723	0.0017511348	0.0018607347	0.00887059978	0.0081308636	9.44702e-05	0.003227109242	0.0013409399
train_3220	NP	0.00905784156	0.004952134338	0.0030677265	0.007235218095	0.00566985264	0.00034336657	0.002697544345	0.002117900269	0.010467636321	0.01091169332	6.04166e-05	0.005217722433	0.00137090172
train_3221	NP	0.0110863337	0.005741590984	0.0032783578	0.011351744362	0.007922337181	0.00065538442	0.00310898297	0.00313149916	0.01319148303	0.0123785031	0.0001359825	0.00678691265	0.0020371175
train_3222	H	0.00762034092	0.00397866178	0.00296077023	0.00442043294	0.00346738145	0.00014368056	0.002288096456	0.00191607664	0.00893250241	0.0107944599	1.04269e-05	0.003946392433	0.001101397085
train_3223	NP	0.00942203551	0.004012245365	0.0033216012	0.004462592971	0.00350629315	0.00014127891	0.00272304593	0.00233368564	0.01135506495	0.0126087829	1.67858e-05	0.004236239077	0.00114632714
train_3224	NP	0.00835401239	0.005051819609	0.00395685371	0.005593760993	0.003388088101	0.00011375857	0.00260459616	0.00225285883	0.011241304212	0.01141383975	1.44423e-05	0.00455778669	0.00122426065
train_3225	NP	0.00864614778	0.00478425404	0.00310719575	0.006314887481	0.004097483923	0.000224738913	0.002734233552	0.00223974761	0.01059377244	0.011110438258	5.678181e-05	0.004298211847	0.0013835228
train_3226	NP	0.00665984769	0.00334852379	0.0026655903	0.00444767778	0.0028075718	7.684472e-05	0.0024459558	0.00151549133	0.00829602274	0.0097676478	3.62159e-05	0.003640589825	0.0009710618
train_3227	NP	0.006750152289	0.003537985653	0.002506379806	0.003713160868	0.00324112231	0.000135537213	0.00299144304	0.00125374452	0.00769508774	0.010199668	7.82129e-06	0.002794608906	0.00070839934
train_3228	NP	0.008246694226	0.004222056364	0.00356546158	0.0058436568	0.00355233788	0.000166217387	0.002502132655	0.001997662194	0.01064890923	0.01162565121	1.29869e-05	0.0042775414	0.00143204436
train_3229	NP	0.00665821182	0.004015284495	0.0021671948	0.007621127022	0.00443614614	0.00035643098	0.002225712225	0.001825771545	0.00857070313	0.00837435605	6.012129e-05	0.004492720462	0.0013908324
train_323	DD	0.00558782433	0.00367567858	0.0024671582	0.00533945617	0.001841637191	0.000156153384	0.00149744751	0.00149594175	0.00761178664	0.0066090431	8.319165e-05	0.00272004992	0.00098531426
train_3230	NP	0.00622296217	0.003830226083	0.002699026248	0.0047425654	0.003980715037	0.000133005657	0.00250623339	0.0018664271	0.009477493414	0.01085733773	3.3217632e-05	0.003732454821	0.001042443724
train_3231	H	0.009006580818	0.00484660009	0.00353642569	0.00584603547	0.00382252961	0.00022970404	0.00268309602	0.00238786388	0.01176570479	0.01211855943	7.93199e-05	0.00416559109	0.00131361499
train_3232	H	0.00680635677	0.00328864541	0.00351526389	0.00491793389	0.001805262222	6.054201e-05	0.00217879915	0.0022904255	0.01026741209	0.01178451627	5.05492e-06	0.00347389991	0.001240651
train_3233	NP	0.007439283413	0.00411989179	0.00368222	0.00470267947	0.0024529019	0.00011391973	0.00249094179	0.00230372353	0.00998884075	0.01179363966	1.20798e-05	0.00382074659	0.00117258678
train_3234	NP	0.0079959835	0.00559230734	0.0032418698	0.00797803139	0.0060765182	0.0007575467	0.00251038117	0.0022498017	0.01006576903	0.0110213305	0.0001359108	0.00554538809	0.0018042316
train_3235	H	0.006310129912	0.003837324362	0.002789736282	0.004399228155	0.002237784024	8.5394446e-05	0.002021531403	0.001682122363	0.00794103247	0.00963062355	1.85596e-05	0.003251562789	0.00102620968
train_3236	H	0.00841720426	0.004812873923	0.00409834961	0.005280897472	0.003808370179	0.00012904289	0.00234056754	0.00217653672	0.0116058799157	0.0120689726	2.4515474e-05	0.00455030089	0.001197072625
train_3237	NP	0.00742068704	0.003791197733	0.00309505717	0.005492379452	0.00360073287	0.00016326976	0.002460393309	0.00176143038	0.00905124246	0.01001338395	0.0001180374	0.003893912088	0.0011573025
train_3238	NP	0.006613425075	0.00308229043	0.002572596528	0.00462130214	0.003125400761	0.00015085591	0.00247527083	0.001619318321	0.00827463697	0.00962418339	1.62145e-05	0.003725843869	0.000883021483
train_3239	H	0.00813735066	0.00384774562	0.00292306562	0.004583774726	0.003911981279	0.00019729793	0.002806290597	0.0019600264	0.010245497317	0.01158378493	2.386455e-05	0.003686413348	0.00106631846
train_324	DD	0.00441440225	0.00217831092	0.001799927	0.00332014885	0.0023245852	0.00013962202	0.00131734996	0.0010592195	0.00657742744	0.0069212747	1.243064e-05	0.00258440757	0.0005992598
train_3240	H	0.007018761901	0.00402282936	0.0034174868	0.00455092847	0.00208408999	8.922569e-05	0.0021382824	0.00212604961	0.009502387392	0.01071085491	1.45603e-05	0.00345531175	0.00122479288
train_3241	H	0.008776810569	0.003999828926	0.00331230013	0.00490542598	0.003988448471	0.0001556884	0.002775273787	0.00166582598	0.010748469818	0.01209767325	2.13296e-05	0.004778997166	0.00090581308
train_3242	NP	0.00805857787	0.00425206785	0.0030490177	0.00468664673	0.00381381375	9.239645e-05	0.00274913516	0.00181934543	0.010466110874	0.01143577637	1.21993e-06	0.00376037237	0.00112317196
train_3243	H	0.00773055718	0.0038931189	0.00293193128	0.00448093609	0.00331014781	0.00012050225	0.002248459	0.00188408799	0.009254841104	0.01003346634	1.67502e-05	0.004054909884	0.0010153777
train_3244	H	0.00554352837	0.003679893085	0.00209681956	0.004495796642	0.001560213678	0.000122549525	0.0022985069	0.0015187657	0.007580603442	0.0091569652	2.06537e-05	0.002621215886	0.001109882
train_3245	NP	0.00856440018	0.004153264273	0.00328147827	0.005432353137	0.00361803893	0.000206627305	0.00285282955	0.00220258255	0.01078180978	0.01214974348	2.06779e-05	0.00418608172	0.00120933543
train_3246	H	0.00745395694	0.00380613545	0.00320010793	0.0045657544	0.002704781297	7.747225e-05	0.002247489951	0.001834548657	0.00959994343	0.01008969448	1.41789e-05	0.003886472328	0.00108724136
train_3247	NP	0.0066441907	0.003942187536	0.00216929144	0.00634679347	0.00396487906	0.000280072533	0.002238984041	0.00174264267	0.008053046068	0.00921475392	3.69668e-05	0.003903915046	0.0011439301
train_3248	H	0.00766512642	0.00416878125	0.00342171104	0.005130491599	0.003828612713	0.000166517552	0.002072343044	0.00187430622	0.010174996045	0.01025406523	2.388961e-05	0.004226789868	0.0010152747
train_3249	NP	0.00814736444	0.003798585233	0.0038174866	0.005074202871	0.00303983615	0.00017155687	0.0033295592	0.00202975686	0.00919087441	0.01312262724	1.73252e-05	0.003927672079	0.0013386975
train_325	DD	0.00659800068	0.00496887086	0.0031982609	0.0072840734	0.00157836534	0.0002320682	0.00271390092	0.0018268648	0.01191297169	0.0094588732	0.000118069	0.00335566714	0.00161261565
train_3250	H	0.009089612263	0.00515511019	0.003033978	0.00779890369	0.005996685789	0.00024937173	0.002370931699	0.002273526702	0.011141556657	0.01039209179	8.3024e-05	0.004938678147	0.00153962597
train_3251	H	0.0079568465	0.00414849265	0.0032462309	0.005048136019	0.003034599133	0.000115836021	0.00243192667	0.00192292767	0.009374055077	0.01075059962	1.69749e-05	0.00373361504	0.0013741127
train_3252	NP	0.00594113274	0.00428312441	0.0022352836	0.005834924569	0.00238477922	0.000184270763	0.00225010282	0.00186759451	0.00838006684	0.0089459634	7.10008e-05	0.002870390836	0.0010381107
train_3253	H	0.00968822511	0.004649350359	0.00431511221	0.00497220997	0.00229919832	9.00935e-05	0.00248520732	0.0038158096	0.0140775066	0.0132526424	6.90942e-06	0.00405094799	0.0014170633
train_3254	H	0.00661345948	0.003918218338	0.0028224215	0.005748686117	0.002720200156	0.000129640407	0.00307999746	0.001638736668	0.009261758112	0.00965510192	3.197722e-05	0.00394526646	0.00127341184
train_3255	NP	0.007824472444	0.003628888991	0.00314263973	0.004230065133	0.003110723194	0.000104666984	0.00249820432	0.00206788732	0.009133415617	0.01081736853	8.111133e-06	0.004016237892	0.00102081236
train_3256	H	0.00786646856	0.004192176908	0.00325556055	0.004985988704	0.002579890601	0.000115970068	0.002256046533	0.00213913456	0.010034275428	0.01112756043	2.22149e-05	0.004021680586	0.00122041036
train_3257	H	0.00778955945	0.004444817162	0.00318457232	0.00437542738	0.00327130454	0.0001380681	0.00254449163	0.00197774346	0.009982805253	0.01122179533	1.4161e-05	0.00406435687	0.00112268133
train_3258	H	0.007389050295	0.003792790869	0.0028813011	0.00430384213	0.00317719336	0.00014251933	0.002232328411	0.00183056418	0.008635718154	0.0104367337	9.42652e-06	0.003766253943	0.001069808655
train_3259	NP	0.00572830298	0.002737833233	0.002414061887	0.003695464384	0.00403345088	0.000116816856	0.001703468932	0.001300688788	0.007421201376	0.0084162692	7.510805e-06	0.0035042174765	0.00074191828
train_326	DD	0.00511726061	0.00294946609	0.0018363288	0.00478686232	0.00275922988	0.00020584604	0.0018673245	0.00155459171	0.00716133736	0.0068970001	1.533141e-05	0.0025908541	0.0007907741
train_3260	NP	0.007199697338	0.003610093777	0.00274655373	0.004153246745	0.003185650608	0.000155922952	0.002369464193	0.00187453539	0.008848474512	0.01063868743	3.4633974e-05	0.003868484141	0.001021154
train_3261	NP	0.007249323685	0.003684281358	0.002919953537	0.00556035667	0.003269850515	0.000207889247	0.002592651068	0.001907078988	0.009886967088	0.01064529562	6.23975e-06	0.003590122914	0.00114444717
train_3262	H	0.006458442198	0.00418870912	0.003070876	0.005112776062	0.002561445885	0.000141758285	0.002224082296	0.00176421325	0.009187807995	0.00949776608	6.010451e-05	0.003388642152	0.001212079138
train_3263	NP	0.007558617272	0.00343579582	0.0036659861	0.00427325652	0.00216972597	9.466671e-05	0.00200821797	0.002305455283	0.00979409049	0.01157209099	2.89149e-06	0.0034987363	0.0011144087
train_3264	NP	0.006688548445	0.004238063741	0.00264690904	0.004743039008	0.00195828851	0.00013409128	0.00216235719	0.0019775607	0.008648850306	0.00978702383	3.09377e-05	0.003236853048	0.00123327907
train_3265	NP	0.0077061945	0.003511493749	0.00286334191	0.00607631056	0.00360796502	0.00020076258	0.002461611402	0.0020621141	0.009677620102	0.01146157376	4.13938e-05	0.00391612602	0.001192813483
train_3266	NP	0.008193864518	0.004423300613	0.00342639495	0.00442139924	0.00295323358	0.00011676882	0.002180440562	0.00232368928	0.01043148793	0.0108786943	2.57718e-05	0.003770144464	0.00119631195
train_3267	H	0.00746576237	0.00442955641	0.0037786384	0.004445020027	0.00265612507	5.975436e-05	0.0023770586	0.0018852855	0.01005795247	0.01126913847	5.44442e-06	0.00389037021	0.0011971763
train_3268	NP	0.00634745688	0.003293044981	0.00223075004	0.005713037245	0.00387592935	0.00024553548	0.00198738057	0.00169758511	0.008393040649	0.00961229049	5.74547e-05	0.003683286713	0.0010524601
train_3269	H	0.007239387867	0.00376496711	0.0026036216	0.004049325914	0.00324665316	0.000150092795	0.002460911925	0.00176043487	0.00875635359	0.00978646869	3.51951e-05	0.003302529282	0.00091155609
train_327	DD	0.00541437507	0.00377785048	0.00213386745	0.00466545583	0.00113929557	0.0001418178	0.0016474793	0.00203039108	0.00882934043	0.00759975743	5.92313e-05	0.00248687575	0.0010598982
train_3270	H	0.00779755382	0.00334361334	0.00294083875	0.00374985062	0.003202605785	8.6163147e-05	0.0021610228	0.0016616106	0.00864035104	0.00987788979	1.10153e-05	0.003529537199	0.0009624699
train_3271	NP	0.00825000384	0.003772788534	0.0032819306	0.00436281106	0.003708364146	0.00011784132	0.0029683323	0.002152740623	0.008862368211	0.012928756	7.1377317e-05	0.003963751756	0.001052512778
train_3272	NP	0.007391893437	0.004217654131	0.003103603988	0.004213118393	0.002807576292	0.000128898157	0.00186036397	0.00204380836	0.009420338721	0.00991658066	1.69654e-05	0.003403945002	0.00117227649
train_3273	H	0.007073381456	0.00383184954	0.0028838261	0.00435581993	0.00448314717	0.00013960333	0.00208013249	0.00165119008	0.00904151852	0.00983075528	6.74385e-06	0.00401288344	0.00098732949
train_3274	H	0.007212964054	0.004439188082	0.00357559298	0.00532946423	0.002609689002	0.0001177449954	0.00236247551	0.002069817923	0.009795829652	0.01236091668	2.91251e-05	0.003841211039	0.00131461998
train_3275	NP	0.006787773724	0.00366294772	0.0025504197	0.00373869837	0.003732731512	0.000121159038	0.00212518573	0.001593511564	0.00804575512	0.00973492187	1.09201e-05	0.003649579546	0.00101586012
train_3276	NP	0.00837748709	0.00456881745	0.0030025205	0.006575625936	0.00391344143	0.00022532923	0.002555482738	0.00223518334	0.010440468958	0.01097528704	3.84063e-05	0.00437120911	0.0013343048
train_3277	H	0.00706057654	0.004089790052	0.0028223773	0.004262942865	0.00272161229	0.0001052383	0.0024374596	0.00174311871	0.0085901386	0.01065838636	5.26664e-05	0.003595072456	0.000910422077
train_3278	H	0.00712102985	0.003585045715	0.00292571057	0.00444025603	0.00287691135	0.0001347328	0.00207070131	0.00151563641	0.00879814061	0.00932345747	9.92467e-06	0.003626588056	0.000879072175
train_3279	H	0.00950252208	0.004053791187	0.00368135491	0.00693156873	0.0036188151	0.00023652519	0.002270394198	0.00288818784	0.01091105527	0.01258549405	6.08065e-05	0.00477628194	0.00153737503
