,Biosynthesis_of_Cofactors_and_Vitamins,Carbohydrate_metabolism,Cellular_Structure_and_Modification_of_Macromolecules,Central_metabolism_and_energy,Lipid_metabolism,Metabolism_of_Alcohols_and_Aldehydes,Metabolism_of_Aromatic_Compounds_and_Xenobiotics,Metabolism_of_Carboxylic_Acids,Metabolism_of_amino_acids_and_derivatives,None,Nucleotide_and_Nucleic_Acid_Metabolism,Signaling_and_Regulation_Metabolism,Specialized_and_Miscellaneous_Routes,group
train_2395,0.0063861332000000005,0.00289191589,0.0028689153,0.00297403914,0.00300609724,4.6649960000000006e-05,0.0004209911,0.0011103110000000001,0.00827144819,0.00086636024,0.00968755401,6.89433e-06,0.00322265599,H
train_2396,0.007781326356,0.003802340259,0.003014182264,0.00372023378,0.003325994526,0.000123041201,0.00047172464,0.0016365846100000001,0.010301280433,0.00109277559,0.010964360264,2.22466e-05,0.003845271839,H
train_2397,0.0073708977,0.003698439059,0.0030686074000000002,0.003493057076,0.003024642288,5.6793109e-05,0.000492706,0.00147968768,0.00987022564,0.00112556081,0.0103164218,1.111383e-05,0.00368422441,H
train_2398,0.008086891130000001,0.00454520108,0.00299189273,0.00390813443,0.00420947813,0.000222009375,0.00094739034,0.00126881816,0.00928826257,0.00123263574,0.010349472,1.720595e-05,0.003915066726,H
train_2399,0.009602172566,0.00451600924,0.003337905494,0.00413161634,0.003890245356,0.0001560737,0.0006602637799999999,0.001422874085,0.010659603723,0.0012092249,0.01191394064,1.3757629999999999e-05,0.0046046190620000005,H
train_2400,0.00765855361,0.004163239,0.00299629345,0.00478776518,0.00426227627,0.00023871766,0.00081315193,0.001634815,0.01047884175,0.00134897013,0.01022686709,3.5759599999999996e-05,0.00414628483,H
train_2401,0.00823814531,0.00358376824,0.0033856266,0.00447481298,0.00354034214,0.00022593475999999998,0.000997472827,0.00131219923,0.00954897094,0.0012267854599999999,0.0116829996,7.62539e-05,0.00355168889,H
train_2402,0.008152504139999999,0.00377612733,0.0025838782,0.0049217246899999996,0.00584613474,0.00033065593,0.00067747427,0.0013939463,0.00922660916,0.0012778743,0.00987310465,5.1236e-05,0.00407360912,H
train_2403,0.0064394139,0.003908864971,0.0030881471,0.00336566544,0.00318172171,0.00010978736,0.00061276208,0.001231033,0.008628239270000001,0.00114150686,0.008564909158,3.41285e-05,0.003322439887,H
train_2404,0.00717289004,0.00323741043,0.0022513575,0.004200791054,0.00433923469,0.00024834228,0.00053910044,0.001264020874,0.008213962285,0.00113155346,0.00901348268,3.96552e-05,0.00389104253,H
train_2405,0.00816225695,0.00368092573,0.002626495662,0.003250816113,0.004089745343,0.000127956204,0.00047029365899999996,0.0019391664099999999,0.009871792185,0.0011456731,0.011182685309999999,3.232297e-05,0.003993194196,H
train_2406,0.00696082896,0.0036976564,0.00275262369,0.00348005107,0.002949329994,7.9442547e-05,0.00033040598,0.0013595751400000001,0.009331336842,0.00101825621,0.0091098824,2.5387090000000002e-05,0.003410613965,H
train_2407,0.00616656465,0.0029226478299999997,0.0036527666900000003,0.00242567823,0.00206695748,4.230902e-05,9.165889999999999e-05,0.000918777538,0.007974135128,0.00066030552,0.0095368721,7.76664e-06,0.00376677422,H
train_2408,0.007815121612,0.003703018817,0.002697701457,0.00371334261,0.003509251917,0.000128582495,0.0005428741560000001,0.00141818566,0.010014868364,0.0012018424200000001,0.0104382942,1.83488e-05,0.00386802858,H
train_2409,0.0066432197,0.00334237289,0.00232302934,0.0043148575,0.00425120275,0.00028355485,0.00054126595,0.0013835221,0.00805317212,0.00119565901,0.00867741026,4.47721e-05,0.00396998309,H
train_2410,0.00678708806,0.0044442575899999994,0.00376243011,0.00301852052,0.00148128363,0.00014086352,0.000471202747,0.00129229357,0.00885676983,0.00074782783,0.008499478256,1.918048e-05,0.00332969679,H
train_2411,0.0076112519,0.00454426909,0.00276664889,0.00341475276,0.003756140583,0.000173939255,0.00048278637400000005,0.00117506032,0.009208569644,0.00137632824,0.01020850366,1.656147e-05,0.003851014694,H
train_2412,0.007797371026,0.003672415855,0.0029152455,0.003657449126,0.003743457324,7.7896325e-05,0.00039799552,0.0013742743,0.010358247189,0.00116732237,0.011483891539999999,1.4416e-05,0.004016287795,H
train_2413,0.0085536584,0.0043354868,0.0026596967,0.00589466314,0.00529886549,0.00037123768,0.000733438803,0.002006066978,0.010844413962,0.001586474719,0.01084258311,6.53686e-05,0.00461087378,H
train_2414,0.00806312091,0.00423032787,0.00261066054,0.00474192577,0.0045076433,0.00028100794,0.00065980553,0.00142648443,0.00917805209,0.001345521006,0.0100072069,3.15035e-05,0.004179836513,H
train_2415,0.00841616431,0.00409853024,0.00366886078,0.004384102543,0.0045002054,0.00022664341,0.000558040768,0.0012379937,0.01001593404,0.001075935,0.01184784645,3.788355e-05,0.0048376236,H
train_2416,0.00616426549,0.00344485545,0.0028624668300000003,0.00310300704,0.00205391501,5.9127039e-05,0.00047525227299999995,0.00118313776,0.00814316162,0.00095498482,0.00834224618,1.02037e-05,0.00328123592,H
train_2417,0.00678883476,0.00350107391,0.0031458425,0.00384146175,0.0026751944,0.00012105480999999999,0.00048817591000000003,0.001449053894,0.00953624684,0.00121403735,0.01107133823,8.37937e-06,0.00378524302,H
train_2418,0.0084372661,0.005194222071,0.0036163562,0.0069522034699999995,0.005926584589,0.00038756159,0.001238515071,0.0014070064999999999,0.012972562056,0.0026776409,0.01492490291,8.373928800000001e-05,0.004906906034,H
train_2419,0.007944849665,0.004400485267,0.002652941206,0.0037728221369999998,0.0033964231,0.000162028268,0.000663371041,0.00213014458,0.010517526992,0.001327153704,0.01170272049,2.227831e-05,0.003911720408,H
train_2420,0.00746293681,0.00378314441,0.0031356462,0.00335447542,0.003093322515,6.2195258e-05,0.00048550538999999997,0.001538407732,0.00898661183,0.00125440585,0.01112402102,5.26939e-06,0.00371838269,H
train_2421,0.008125485417,0.003764558062,0.0031771451,0.00365576581,0.003451740368,5.650636e-05,0.00046648675,0.001489018652,0.009999066065,0.00129626429,0.01057328131,2.14237e-05,0.003706209699,H
train_2422,0.00812098331,0.004178299134,0.003299800495,0.004369261559,0.003648148219,0.000225680086,0.0005647259000000001,0.00166406931,0.010005681953,0.0014783882399999999,0.0107079157,4.0997779999999994e-05,0.00409882026,H
train_2423,0.005692246169,0.0028913034,0.002489797324,0.00310301589,0.00323053536,0.00012906154000000001,0.000445332435,0.00094839779,0.00732004371,0.00094504348,0.009090478301,1.067603e-05,0.003330337465,H
train_2424,0.00912250494,0.00598737521,0.00334292896,0.00563580681,0.004682229598,0.0003516374,0.00061723155,0.0016851044,0.011061234228,0.00174760064,0.01118005114,5.0906200000000004e-05,0.0047246330699999995,H
train_2425,0.007277563573,0.003826904588,0.00276900476,0.003526231913,0.003492506023,0.00013827825500000002,0.000435087669,0.00145713845,0.009441212154,0.00109769577,0.01025351778,4.602791e-05,0.003779942957,H
train_2426,0.00843110534,0.00387762914,0.0026964458000000003,0.00415566632,0.00477479911,0.00025961925,0.00060442557,0.0014547653000000001,0.00936396757,0.0013038404,0.0096560212,3.7585529999999997e-05,0.00405609415,H
train_2427,0.00654804271,0.00382694599,0.0026888583,0.00312339756,0.00327174772,0.000101558642,0.00038464930000000003,0.00140347218,0.009005332668,0.00109090472,0.00955986996,9.92698e-06,0.00341890553,H
train_2428,0.00683416522,0.00307621961,0.0027407325000000002,0.00296641928,0.00314298016,8.714616e-05,0.00041279585999999996,0.001211717382,0.00881943057,0.00104702307,0.0102704062,8.30579e-06,0.003571105289,H
train_2429,0.00958632587,0.00408262976,0.0034361786400000003,0.00435599691,0.00502487185,0.000181151352,0.000763390069,0.00157617216,0.011494276786,0.0012953586000000001,0.01288843021,1.992221e-05,0.00433314546,H
train_2430,0.00775812618,0.00347902029,0.00286388993,0.0037757264000000002,0.004132544179,0.00022752109,0.000544221787,0.0013124409,0.009193054672,0.001049812,0.0103146624,3.08482e-05,0.00399787443,H
train_2431,0.007495387,0.0045264382,0.00320112095,0.00337322363,0.00333031731,5.311093e-05,0.00049054255,0.00132844669,0.0097008151,0.0012238334,0.01113888982,1.49476e-05,0.00389325914,H
train_2432,0.005874831574,0.00302418229,0.00305187376,0.002953161837,0.00337283443,9.893265e-05,0.000335919032,0.000972839939,0.007022502509,0.00100215386,0.00913221917,3.067907e-05,0.003226210964,H
train_2433,0.0070301598239999995,0.004640036604,0.0027497550400000003,0.003358235152,0.0032099196670000003,0.000132618946,0.00043029984,0.001614156233,0.00921481679,0.00129037306,0.01088095358,1.30319e-05,0.00378329852,H
train_2434,0.00597983164,0.00359045533,0.0025549747,0.00282347356,0.0025610908,4.961978e-05,0.0003339429,0.00121942054,0.00811102165,0.00106702623,0.00938241401,9.47203e-06,0.00328966392,H
train_2435,0.00703150224,0.00379365527,0.0036208674,0.00324490809,0.003038984398,0.00010609010999999999,0.00031029117,0.00116859706,0.00949878793,0.00082964089,0.009530621100000001,2.80995e-05,0.00434187002,H
train_2436,0.008430136743,0.0055917692960000005,0.00321442662,0.005078814523,0.0029115568269999998,0.00017665184,0.0007557110000000001,0.00171629901,0.012149645786,0.0014866914,0.011997325999999999,4.26516e-05,0.004386623499,H
train_2437,0.00859396717,0.004093525853,0.0028623367000000003,0.00497961959,0.00577752964,0.0002922433,0.000730738345,0.00140326926,0.01045304218,0.0013206658,0.01147808082,2.77283e-05,0.00418194877,H
train_2438,0.00886274047,0.00486572709,0.00265581038,0.007601418014,0.00667330001,0.0006818646999999999,0.00094238877,0.0023230465000000002,0.01110926701,0.00175697571,0.01032217156,0.000142713337,0.00522974455,H
train_2439,0.00635525968,0.00295769868,0.00312486965,0.00257179244,0.002148743822,7.758437e-05,0.00031587341000000003,0.00125778676,0.00779703803,0.00111021155,0.01048277062,1.31083e-05,0.00343643512,H
train_2440,0.00799425438,0.00348465047,0.00255264416,0.003521427458,0.004430826705,0.00015975663,0.00056341981,0.00158374639,0.009597589763,0.0011328025,0.01008446222,1.753972e-05,0.004097487649,H
train_2441,0.00863987789,0.00481255802,0.00341150959,0.004513020583,0.00342266737,0.00018066269599999998,0.00035498163,0.001865253608,0.012166956436,0.00148832087,0.011653715910000001,6.311093000000001e-05,0.003743137414,H
train_2442,0.007627510088,0.003336242663,0.0027455346199999997,0.003325560395,0.003453691163,6.6824177e-05,0.000538471,0.001268187524,0.009439791737,0.00114514131,0.0103068935,6.67508e-07,0.0036107137569999998,H
train_2443,0.00548034004,0.00320592327,0.00260014852,0.00266508036,0.00231477308,5.206491e-05,0.00029366639,0.00111300722,0.00777537371,0.0008775965,0.00887559342,7.81828e-06,0.00308293448,H
train_2444,0.008211689,0.003267878109,0.0028610311679999998,0.003285713769,0.003964780272,0.00010675892000000001,0.0006500376,0.00118052423,0.009983930057,0.00104368191,0.01053543196,1.18853e-05,0.003794492714,H
train_2445,0.008216863154,0.003679997589,0.00295196794,0.0038159939600000002,0.0045861886919999996,0.0001713118,0.000522699437,0.00161763175,0.010215208808,0.00119473894,0.01105001875,3.38918e-05,0.0042895397,H
train_2446,0.00766975895,0.00347637518,0.0028412067,0.00318870293,0.0029130472,3.2348117e-05,0.00043496590000000003,0.00122191046,0.009398643375,0.00118903417,0.010441739,4.27824e-06,0.00366394425,H
train_2447,0.006989305079,0.003998636324,0.003764864,0.0031311854,0.0025292603239999998,8.479225999999999e-05,0.0004115902,0.00137693183,0.00984488462,0.00082270695,0.01049350036,1.34062e-05,0.00437292926,H
train_2448,0.0082211648,0.00440513091,0.00282014206,0.004500978333,0.00388029846,0.000168038526,0.000430881885,0.00156197608,0.010121046036,0.0014667371000000001,0.0110505097,5.810269e-05,0.004566219647,H
train_2449,0.00705187728,0.003557354106,0.00287726597,0.00364421461,0.003219152164,0.000119606497,0.000538768883,0.00143113575,0.00916746894,0.00115512531,0.01043151395,1.5205920000000001e-05,0.00429901003,H
train_2450,0.00792129837,0.004168722211,0.0031250642,0.00446579273,0.00403946191,0.000203527546,0.0006013113870000001,0.001385512147,0.0098783369954,0.00109115754,0.010390698497,2.60523601e-05,0.004779439177,H
train_2451,0.00701444266,0.004026157126,0.00279969011,0.003278992029,0.00346024188,0.000109107598,0.000573930324,0.00143099613,0.0091800441,0.000947268878,0.01009330108,1.970412e-05,0.00330709599,H
train_2452,0.007822339457,0.0045340015800000005,0.0030870375700000003,0.003766732644,0.004772766365,0.00022989464,0.00064718009,0.001366640887,0.009609835867,0.00130635058,0.0113631757,2.2447990000000002e-05,0.003581633178,H
train_2453,0.00874698721,0.00477506754,0.0027778727,0.0058562614700000005,0.00605131829,0.00040790503,0.00094568949,0.0020562067,0.01097120321,0.00155247651,0.01094362647,6.903829999999999e-05,0.00506090178,H
train_2454,0.00848981818,0.0051859055,0.00296901073,0.00735526038,0.005707321938,0.00057524922,0.00101142482,0.00162958036,0.010901464533,0.00205487,0.0104924766,0.00014372782700000002,0.005421369231,H
train_2455,0.00857864727,0.004986593997,0.003960411763,0.006660013058,0.001761692985,0.0002598453,0.001869510851,0.00209302573,0.014086637304,0.00229126029,0.01523442775,8.987264e-05,0.005282198678,H
train_2456,0.00820366765,0.00420650071,0.00294281045,0.00533293555,0.00493801607,0.00038474191,0.001066196576,0.0014788894,0.00997934024,0.00142426446,0.010409623,0.0001009518,0.004390032764,H
train_2457,0.00837541893,0.0048765929699999995,0.0029935186,0.00581255912,0.00505993997,0.00045001377,0.00084907359,0.00179421344,0.00977505376,0.00172928978,0.010903376,8.496529999999999e-05,0.00446155775,H
train_2458,0.00721804375,0.0040490554,0.00295419616,0.003803047128,0.004038731145,0.00016755043,0.000421233333,0.0013632444,0.009668381378,0.001077030369,0.01031619637,2.028322e-05,0.0043596583730000004,MD
train_2459,0.008550357242,0.003433036062,0.00300408776,0.00418717692,0.004630108631,0.00015415234,0.000710206418,0.00124629522,0.0101744690366,0.0012250687199999999,0.01155415611,2.5313142999999998e-05,0.003942077292,MD
train_2460,0.00772605849,0.00443586631,0.0030318257699999997,0.004996162235,0.00568757989,0.00026066847,0.0006313943049999999,0.001553645929,0.01023446874,0.0014310862500000001,0.01118935768,4.73997e-05,0.004424777479,MD
train_2461,0.008326779957,0.0045495246789999996,0.00305335043,0.004324372979,0.0032965210835,0.000163299855,0.000877086589,0.00154006961,0.010278047992,0.00135886296,0.01087480482,3.339352e-05,0.0041158077988,MD
train_2462,0.009779605092,0.00513916612,0.0028225505,0.00770340183,0.00765172509,0.0006723955800000001,0.0009870496,0.002304517,0.01157491538,0.00189177248,0.01087990915,0.0001467298,0.005754375052,MD
train_2463,0.006785382461,0.005214875893,0.0049390534600000004,0.002980527259,0.0014027827270000001,5.1700099999999997e-05,0.000344864725,0.000761609368,0.009265703284,0.000552387291,0.01113066899,4.578135e-06,0.004533468933,MD
train_2464,0.007194105844,0.003550957584,0.002868715568,0.0031851912580000002,0.0032156612114,0.0001354015588,0.00060100958,0.00104128745,0.009290836585,0.00100845566,0.01093003153,1.30275e-05,0.0037559503437,MD
train_2465,0.006747672813,0.00311824032,0.002580710362,0.00344317373,0.0027853083,0.000134647732,0.0006039624,0.00105519855,0.008044304058,0.00102787416,0.00931599853,1.4915710000000001e-05,0.003339337072,MD
train_2466,0.00741010498,0.0041472503,0.00274486821,0.003544682504,0.00277164162,0.0001045174,0.0006162094,0.00130097136,0.00944874883,0.00129737708,0.0102830487,7.01137e-06,0.003714712291,MD
train_2467,0.006988996316,0.00566071402,0.003088221008,0.00478208156,0.00320154066,0.000107984253,0.001614453549,0.001467194915,0.0103294021631,0.0015097537299999999,0.01018184202,1.3471676500000001e-05,0.004781990613,MD
train_2468,0.00826362487,0.004858305,0.0027346734,0.00712974817,0.00521577532,0.0004659739,0.00100758889,0.00160554084,0.01110268114,0.00168720721,0.00976901358,5.76215e-05,0.00499389441,MD
train_2469,0.00792111976,0.004150787391,0.00272498786,0.00502457429,0.0049065874,0.00027492563,0.000683863072,0.001548205261,0.010191644912,0.00142867035,0.01008153945,4.92171e-05,0.004318786901,MD
train_2470,0.007534142515,0.004326655259,0.0028540711,0.00401549217,0.0026852073200000002,0.00015498681,0.0005472517200000001,0.001514722298,0.01013135302,0.0012820852699999999,0.01073156649,1.8534130999999997e-05,0.003859124898,MD
train_2471,0.00868292684,0.005345118516,0.00251475494,0.007822648354000001,0.00585949635,0.00062980083,0.0016644362402,0.00223281664,0.011174018798,0.00183795278,0.01008375582,9.3102285e-05,0.005394450012,MD
train_2472,0.00737724101,0.00357302265,0.0026707972,0.00397133427,0.004353565576,0.000192835155,0.000517584235,0.00125524402,0.009412120076,0.0011935054760000001,0.00979766472,2.73555e-05,0.004045163481,MD
train_2473,0.00742476048,0.00433298063,0.003004213771,0.00565757689,0.003750181175,0.00030662661,0.001394403933,0.001408757453,0.0096150928764,0.00158923566,0.0103441146,3.35759963e-05,0.004644010119,MD
train_2474,0.00699287865,0.003675620526,0.0027089767,0.004560844166,0.0043479497,0.000221738693,0.00065347097,0.00116973923,0.00912561389,0.00100353921,0.008546459994,6.224977e-05,0.004316875252,MD
train_2475,0.00861147197,0.00400679775,0.003281381197,0.00432284015,0.003482859291,0.000148917443,0.000822983223,0.00157878702,0.010754006311,0.001501275489,0.0107138005,2.5135720000000002e-05,0.004204522403,MD
train_2476,0.00880896453,0.0049529123,0.0025973213,0.0061287406800000005,0.0058752391,0.000407858224,0.00066278956,0.0018911326,0.010798436453,0.00156374305,0.01015144823,5.55316e-05,0.004867778763,MD
train_2477,0.01069408921,0.005849584499,0.002812055464,0.009077418205,0.00849332718,0.0008754685,0.001761357093,0.0025908309,0.012744403349999999,0.00220496406,0.0111656164,0.0001885969,0.005941738224,MD
train_2478,0.00831386714,0.00412240662,0.00316401228,0.00428129069,0.0039651070799999995,0.00023757715799999998,0.00054217,0.0014892769,0.00989007622,0.0012566963,0.010402900730000001,2.82071e-05,0.00461584312,MD
train_2479,0.00759353222,0.003886431697,0.0029738628,0.00380298935,0.003831850023,0.000206823,0.000568518918,0.001256312823,0.009151334053,0.0015228883,0.01014790251,3.17296e-05,0.00371093538,MD
train_2480,0.009182374463,0.004096296975,0.0034873899,0.004291356495,0.003784150778,8.5383111e-05,0.000671556008,0.0014233415770000001,0.011006374055,0.0014767131,0.01235800434,2.6964404e-05,0.004242544147,MD
